bus_10001,bus_10022,bus_10025,bus_10033,bus_10035,bus_10093,bus_10228,bus_10344,bus_10525,bus_10558,bus_10570,bus_10600,bus_10677,bus_10710,bus_10750,bus_10768,bus_10811,bus_10859,bus_11014,bus_13000,bus_13175,bus_13366,bus_13420,bus_13446,bus_13499,bus_13509,bus_13684,bus_13693,bus_20000,bus_20007,bus_20026,bus_20136,bus_20390,bus_20487,bus_21121,bus_21140,bus_21165,bus_21596,bus_21646,bus_23017,bus_23054,bus_23060,bus_23230,bus_23263,bus_23377,bus_23417,bus_25160,bus_25289,bus_25375,bus_25400,bus_25403,bus_25439,bus_25595,bus_25598,bus_25618,bus_25675,bus_25714,bus_25730,bus_25829,bus_26012,bus_26017,bus_26097,bus_26133,bus_26163,bus_26197,bus_28078,bus_28099,bus_28122,bus_28365,bus_28401,bus_28474,bus_28549,bus_28667,bus_29018,bus_30001,bus_30144,bus_30146,bus_30172,bus_30174,bus_30205,bus_30207,bus_30220,bus_30221,bus_30372,bus_30390,bus_30451,bus_40001,bus_40003,bus_40004,bus_40006,bus_40007,bus_40008,bus_40050,bus_40160,bus_40162,bus_40168,bus_40169,bus_40279,bus_40281,bus_40367,bus_40369,bus_40391,bus_40518,bus_40519,bus_40595,bus_40602,bus_40691,bus_40786,bus_40824,bus_40843,bus_40878,bus_40884,bus_40912,bus_40993,bus_50000,bus_50007,bus_50024,bus_50099,bus_50196,bus_50316,bus_50360,bus_50385,bus_50397,bus_53000,bus_53002,bus_53012,bus_53215,bus_53297,bus_60000,bus_60003,bus_60194,bus_60514,bus_60577,bus_60662,bus_60872,bus_70000,bus_70016,bus_70063,bus_70097,bus_70153,bus_70172,bus_74001,bus_74053,bus_74104,bus_74132,bus_74235,bus_77001,bus_77173,bus_77258,bus_80007
0.0,0.0,0.0,2304.0480000000002,0.0,20476.248,9278.376,968.424,0.0,1384.944,0.0,0.0,3499.1040000000003,21530.760000000002,40792.08,0.0,26645.256,1770.0480000000002,61832.97600000001,1310.616,0.0,3264.9359999999997,0.0,26899.152000000002,44233.632000000005,26494.271999999997,5817.6720000000005,15500.016000000001,0.0,871.848,2904.192,18362.976,7067.52,0.0,0.0,0.0,0.0,70.008,0.0,0.0,1798.2239999999997,2655.528,209.232,0.0,0.0,6508.512000000001,41.712,1271.5440000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.16,0.0,0.0,0.0,0.0,2612.376,0.0,0.0,0.0,352.9920000000001,428.3759999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.856,8569.008000000002,0.0,0.0,61.12799999999999,970.152,0.0,2253.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11691.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.08,0.0,23.784,1655.9039999999995,802.4639999999999,0.0,0.0,0.0,0.0,0.0,0.0,21.432000000000002,971.4000000000001,371.664,0.0,1105.344,65.88,0.0,148.632,1631.016,913.4159999999999,0.0,0.0,932.0160000000001,0.0,54.456,2145.984,1465.5839999999998,1508.0639999999999,627.216,15574.752,2064.312,0.0,5309.616,99.768
0.0,0.0,0.0,2304.0480000000002,0.0,20476.248,9278.376,968.424,0.0,1384.944,0.0,0.0,3499.1040000000003,21530.760000000002,40792.08,0.0,26645.256,1770.0480000000002,61832.97600000001,1310.616,0.0,3264.9359999999997,0.0,26899.152000000002,44233.632000000005,26494.271999999997,5817.6720000000005,15500.016000000001,0.0,871.848,2904.192,18362.976,7067.52,0.0,0.0,0.0,0.0,70.008,0.0,0.0,1798.2239999999997,2655.528,209.232,0.0,0.0,6508.512000000001,41.712,1271.5440000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.16,0.0,0.0,0.0,0.0,2612.376,0.0,0.0,0.0,352.9920000000001,428.3759999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.856,8569.008000000002,0.0,0.0,61.12799999999999,970.152,0.0,2253.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11691.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.08,0.0,23.784,1655.9039999999995,802.4639999999999,0.0,0.0,0.0,0.0,0.0,0.0,21.432000000000002,971.4000000000001,371.664,0.0,1105.344,65.88,0.0,148.632,1631.016,913.4159999999999,0.0,0.0,932.0160000000001,0.0,54.456,2145.984,1465.5839999999998,1508.0639999999999,627.216,15574.752,2064.312,0.0,5309.616,99.768
0.0,0.0,0.0,2304.0480000000002,0.0,20476.248,9278.376,968.424,0.0,1384.944,0.0,0.0,3499.1040000000003,21530.760000000002,40792.08,0.0,26645.256,1770.0480000000002,61832.97600000001,1310.616,0.0,3264.9359999999997,0.0,26899.152000000002,44233.632000000005,26494.271999999997,5817.6720000000005,15500.016000000001,0.0,871.848,2904.192,18362.976,7067.52,0.0,0.0,0.0,0.0,70.008,0.0,0.0,1798.2239999999997,2655.528,209.232,0.0,0.0,6508.512000000001,41.712,1271.5440000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.16,0.0,0.0,0.0,0.0,2612.376,0.0,0.0,0.0,352.9920000000001,428.3759999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.856,8569.008000000002,0.0,0.0,61.12799999999999,970.152,0.0,2253.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11691.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.08,0.0,23.784,1655.9039999999995,802.4639999999999,0.0,0.0,0.0,0.0,0.0,0.0,21.432000000000002,971.4000000000001,371.664,0.0,1105.344,65.88,0.0,148.632,1631.016,913.4159999999999,0.0,0.0,932.0160000000001,0.0,54.456,2145.984,1465.5839999999998,1508.0639999999999,627.216,15574.752,2064.312,0.0,5309.616,99.768
0.0,0.0,0.0,2304.0480000000002,0.0,20476.248,9278.376,968.424,0.0,1384.944,0.0,0.0,3499.1040000000003,21530.760000000002,40792.08,0.0,26645.256,1770.0480000000002,61832.97600000001,1310.616,0.0,3264.9359999999997,0.0,26899.152000000002,44233.632000000005,26494.271999999997,5817.6720000000005,15500.016000000001,0.0,871.848,2904.192,18362.976,7067.52,0.0,0.0,0.0,0.0,70.008,0.0,0.0,1798.2239999999997,2655.528,209.232,0.0,0.0,6508.512000000001,41.712,1271.5440000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.16,0.0,0.0,0.0,0.0,2612.376,0.0,0.0,0.0,352.9920000000001,428.3759999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.856,8569.008000000002,0.0,0.0,61.12799999999999,970.152,0.0,2253.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11691.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.08,0.0,23.784,1655.9039999999995,802.4639999999999,0.0,0.0,0.0,0.0,0.0,0.0,21.432000000000002,971.4000000000001,371.664,0.0,1105.344,65.88,0.0,148.632,1631.016,913.4159999999999,0.0,0.0,932.0160000000001,0.0,54.456,2145.984,1465.5839999999998,1508.0639999999999,627.216,15574.752,2064.312,0.0,5309.616,99.768
0.0,0.0,0.0,2304.0480000000002,0.0,20476.248,9278.376,968.424,0.0,1384.944,0.0,0.0,3499.1040000000003,21530.760000000002,40792.08,0.0,26645.256,1770.0480000000002,61832.97600000001,1310.616,0.0,3264.9359999999997,0.0,26899.152000000002,44233.632000000005,26494.271999999997,5817.6720000000005,15500.016000000001,0.0,871.848,2904.192,18362.976,7067.52,0.0,0.0,0.0,0.0,70.008,0.0,0.0,1798.2239999999997,2655.528,209.232,0.0,0.0,6508.512000000001,41.712,1271.5440000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.16,0.0,0.0,0.0,0.0,2612.376,0.0,0.0,0.0,352.9920000000001,428.3759999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.856,8569.008000000002,0.0,0.0,61.12799999999999,970.152,0.0,2253.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11691.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.08,0.0,23.784,1655.9039999999995,802.4639999999999,0.0,0.0,0.0,0.0,0.0,0.0,21.432000000000002,971.4000000000001,371.664,0.0,1105.344,65.88,0.0,148.632,1631.016,913.4159999999999,0.0,0.0,932.0160000000001,0.0,54.456,2145.984,1465.5839999999998,1508.0639999999999,627.216,15574.752,2064.312,0.0,5309.616,99.768
0.0,0.0,0.0,2304.0480000000002,0.0,20476.248,9278.376,968.424,0.0,1384.944,0.0,0.0,3499.1040000000003,21530.760000000002,40792.08,0.0,26645.256,1770.0480000000002,61832.97600000001,1310.616,0.0,3264.9359999999997,0.0,26899.152000000002,44233.632000000005,26494.271999999997,5817.6720000000005,15500.016000000001,0.0,871.848,2904.192,18362.976,7067.52,0.0,0.0,0.0,0.0,70.008,0.0,0.0,1798.2239999999997,2655.528,209.232,0.0,0.0,6508.512000000001,41.712,1271.5440000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.16,0.0,0.0,0.0,0.0,2612.376,0.0,0.0,0.0,352.9920000000001,428.3759999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.856,8569.008000000002,0.0,0.0,61.12799999999999,970.152,0.0,2253.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11691.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.08,0.0,23.784,1655.9039999999995,802.4639999999999,0.0,0.0,0.0,0.0,0.0,0.0,21.432000000000002,971.4000000000001,371.664,0.0,1105.344,65.88,0.0,148.632,1631.016,913.4159999999999,0.0,0.0,932.0160000000001,0.0,54.456,2145.984,1465.5839999999998,1508.0639999999999,627.216,15574.752,2064.312,0.0,5309.616,99.768
0.0,0.0,0.0,2304.0480000000002,0.0,20476.248,9278.376,968.424,0.0,1384.944,0.0,0.0,3499.1040000000003,21530.760000000002,40792.08,0.0,26645.256,1770.0480000000002,61832.97600000001,1310.616,0.0,3264.9359999999997,0.0,26899.152000000002,44233.632000000005,26494.271999999997,5817.6720000000005,15500.016000000001,0.0,871.848,2904.192,18362.976,7067.52,0.0,0.0,0.0,0.0,70.008,0.0,0.0,1798.2239999999997,2655.528,209.232,0.0,0.0,6508.512000000001,41.712,1271.5440000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.16,0.0,0.0,0.0,0.0,2612.376,0.0,0.0,0.0,352.9920000000001,428.3759999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.856,8569.008000000002,0.0,0.0,61.12799999999999,970.152,0.0,2253.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11691.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.08,0.0,23.784,1655.9039999999995,802.4639999999999,0.0,0.0,0.0,0.0,0.0,0.0,21.432000000000002,971.4000000000001,371.664,0.0,1105.344,65.88,0.0,148.632,1631.016,913.4159999999999,0.0,0.0,932.0160000000001,0.0,54.456,2145.984,1465.5839999999998,1508.0639999999999,627.216,15574.752,2064.312,0.0,5309.616,99.768
0.0,0.0,0.0,2304.0480000000002,0.0,19806.239999999998,9231.528000000002,968.424,0.0,1459.776,0.0,0.0,3430.7999999999997,21501.239999999998,40786.68000000001,0.0,26522.856,1800.576,61847.712,1303.2240000000002,0.0,3161.712,0.0,27183.936,45799.799999999996,27676.32,5855.184,15544.632,0.0,850.0319999999999,2911.4399999999996,19719.767999999996,7064.255999999999,0.0,0.0,0.0,0.0,69.33600000000001,0.0,0.0,2188.9440000000004,3679.44,209.232,0.0,0.0,8640.264,41.44799999999999,1269.9840000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.8399999999999,0.0,0.0,0.0,0.0,2617.1040000000003,0.0,0.0,0.0,352.9920000000001,457.20000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1283.472,8568.888,0.0,0.0,61.12799999999999,976.608,0.0,2253.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11691.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.672,0.0,23.784,1664.712,836.2559999999999,0.0,0.0,0.0,0.0,0.0,0.0,21.168,971.76,371.616,0.0,1114.056,64.296,0.0,148.632,1632.984,910.4399999999998,0.0,0.0,993.4559999999999,0.0,47.687999999999995,2126.832,1464.0720000000001,1494.432,627.216,15839.207999999999,2064.312,0.0,5580.960000000001,99.768
0.0,0.0,0.0,2304.0480000000002,0.0,19806.239999999998,9231.528000000002,968.424,0.0,1459.776,0.0,0.0,3430.7999999999997,21501.239999999998,40786.68000000001,0.0,26522.856,1800.576,61847.712,1303.2240000000002,0.0,3161.712,0.0,27183.936,45799.799999999996,27676.32,5855.184,15544.632,0.0,850.0319999999999,2911.4399999999996,19719.767999999996,7064.255999999999,0.0,0.0,0.0,0.0,69.33600000000001,0.0,0.0,2188.9440000000004,3679.44,209.232,0.0,0.0,8640.264,41.44799999999999,1269.9840000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.8399999999999,0.0,0.0,0.0,0.0,2617.1040000000003,0.0,0.0,0.0,352.9920000000001,457.20000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1283.472,8568.888,0.0,0.0,61.12799999999999,976.608,0.0,2253.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11691.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.672,0.0,23.784,1664.712,836.2559999999999,0.0,0.0,0.0,0.0,0.0,0.0,21.168,971.76,371.616,0.0,1114.056,64.296,0.0,148.632,1632.984,910.4399999999998,0.0,0.0,993.4559999999999,0.0,47.687999999999995,2126.832,1464.0720000000001,1494.432,627.216,15839.207999999999,2064.312,0.0,5580.960000000001,99.768
0.0,0.0,0.0,2304.0480000000002,0.0,19806.239999999998,9231.528000000002,968.424,0.0,1459.776,0.0,0.0,3430.7999999999997,21501.239999999998,40786.68000000001,0.0,26522.856,1800.576,61847.712,1303.2240000000002,0.0,3161.712,0.0,27183.936,45799.799999999996,27676.32,5855.184,15544.632,0.0,850.0319999999999,2911.4399999999996,19719.767999999996,7064.255999999999,0.0,0.0,0.0,0.0,69.33600000000001,0.0,0.0,2188.9440000000004,3679.44,209.232,0.0,0.0,8640.264,41.44799999999999,1269.9840000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.8399999999999,0.0,0.0,0.0,0.0,2617.1040000000003,0.0,0.0,0.0,352.9920000000001,457.20000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1283.472,8568.888,0.0,0.0,61.12799999999999,976.608,0.0,2253.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11691.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.672,0.0,23.784,1664.712,836.2559999999999,0.0,0.0,0.0,0.0,0.0,0.0,21.168,971.76,371.616,0.0,1114.056,64.296,0.0,148.632,1632.984,910.4399999999998,0.0,0.0,993.4559999999999,0.0,47.687999999999995,2126.832,1464.0720000000001,1494.432,627.216,15839.207999999999,2064.312,0.0,5580.960000000001,99.768
